theta_deg,rate_Hz
3.650000000000000355e+00,1.032092971753112084e-06
3.669999999999999929e+00,9.844401773907013580e-07
3.690000000000000391e+00,1.017230875368296339e-06
3.709999999999999964e+00,9.612563092637773070e-07
3.730000000000000426e+00,9.619599144566578271e-07
3.750000000000000000e+00,1.006399439702922562e-06
3.770000000000000462e+00,9.654454647662182379e-07
3.790000000000000036e+00,1.009453553828178630e-06
3.810000000000000497e+00,9.456070565979409620e-07
3.830000000000000071e+00,9.692037748552765914e-07
3.849999999999999645e+00,9.386805037318933335e-07
3.870000000000000107e+00,9.243978028480555938e-07
3.889999999999999680e+00,9.404958106427603430e-07
3.910000000000000142e+00,9.183091311064080307e-07
3.929999999999999716e+00,9.410591141602254930e-07
3.950000000000000178e+00,8.984955685920666818e-07
3.969999999999999751e+00,8.912935927100006876e-07
3.990000000000000213e+00,8.915800488449362321e-07
4.009999999999999787e+00,9.238811595551840467e-07
4.030000000000000249e+00,8.684519718652134249e-07
4.050000000000000711e+00,8.338233697970630093e-07
4.070000000000000284e+00,8.561430264825641533e-07
4.089999999999999858e+00,8.206956073703790093e-07
4.109999999999999432e+00,8.076893926554234732e-07
4.129999999999999893e+00,8.046613859305886199e-07
4.150000000000000355e+00,8.099386447133589354e-07
4.169999999999999929e+00,8.210287956608676094e-07
4.189999999999999503e+00,8.034637705507565852e-07
4.209999999999999964e+00,7.759390386486298818e-07
4.230000000000000426e+00,7.517432909075357200e-07
4.250000000000000000e+00,7.628319139095225514e-07
4.269999999999999574e+00,7.921758773101405474e-07
4.290000000000000036e+00,7.858292814859563300e-07
4.310000000000000497e+00,7.645479827313704253e-07
4.330000000000000071e+00,7.204613952526588757e-07
4.349999999999999645e+00,7.166144138355079289e-07
4.370000000000000107e+00,6.895479233385703056e-07
4.390000000000000568e+00,7.209439097856536454e-07
4.410000000000000142e+00,7.050772363186464265e-07
4.429999999999999716e+00,7.091085229812875770e-07
4.450000000000000178e+00,6.696275590692890231e-07
4.470000000000000639e+00,6.355434918224253660e-07
4.490000000000000213e+00,6.901199097741623611e-07
4.509999999999999787e+00,6.572867552542436750e-07
4.530000000000000249e+00,6.638044347484722916e-07
4.550000000000000711e+00,6.313990901943105066e-07
4.570000000000000284e+00,6.172198174147700001e-07
