hcal_mask,S,Y,E,tracker_k,geometric_per_hour,no_roof_per_hour,concrete_per_hour,half_column_concrete_per_hour,double_column_concrete_per_hour,geometric_se_per_hour,no_roof_se_per_hour,concrete_se_per_hour,half_column_concrete_se_per_hour,double_column_concrete_se_per_hour
1,0,1,1,0,26.26856532198946,37.07405177872432,31.50796493896043,31.793160917998193,30.951567175581683,0.0022435477529312866,0.003165225847610075,0.0026903534901368863,0.0027147568393236865,0.0026427170502562576
1,0,1,1,1,21.958931756362684,30.992242901995052,26.33875590355926,26.578272464303353,25.87152870651787,0.004245879351774588,0.0059912032269772725,0.005092184651816087,0.005137910119849137,0.005002915695285192
1,0,1,1,2,20.964581463668804,29.58879436970892,25.145978708000648,25.374893247787092,24.69944389804538,0.003154953267803607,0.0044529762480147615,0.0037845618639499516,0.0038181324242085872,0.0037190076377872387
1,0,1,1,3,14.933638625016922,21.07689551973482,17.911860322151956,18.075945707440894,17.59183020218066,0.0027999422409470706,0.003952607693106917,0.003358946902013815,0.0033892367793758767,0.0032998594365326863
1,0,1,1,4,13.926453674875038,19.655320964465222,16.703729596200763,16.856908101253836,16.404978578675895,0.0033631072603145192,0.004742732843461388,0.004031532756306414,0.004068898028355511,0.0039586584656363805
1,1,0,0,0,2.2203209349658426,3.1965452069871745,2.6991429108167373,2.7059291902577085,2.685671182587259,0.0003455009080878303,0.0004975861205861801,0.0004201022945012052,0.00042115677520317954,0.000418008334433307
1,1,0,0,1,2.2203209349658426,3.1965452069871754,2.699142910816738,2.7059291902577085,2.6856711825872597,0.00034550090808784217,0.0004975861205862743,0.0004201022945011456,0.00042115677520328026,0.0004180083344333094
1,1,0,0,2,2.2203209349658426,3.1965452069871736,2.6991429108167373,2.7059291902577094,2.6856711825872592,0.00034550090808781403,0.0004975861205861494,0.00042010229450135434,0.0004211567752029411,0.00041800833443337524
1,1,0,0,3,2.2203209349658426,3.1965452069871745,2.699142910816737,2.7059291902577085,2.6856711825872592,0.00034550090808783474,0.0004975861205861166,0.0004201022945011159,0.00042115677520331723,0.0004180083344332363
1,1,0,0,4,2.2203209349658426,3.1965452069871745,2.6991429108167373,2.7059291902577085,2.685671182587259,0.0003455009080878303,0.0004975861205861801,0.0004201022945012052,0.00042115677520317954,0.000418008334433307
1,1,0,1,0,2.140963025208904,3.020891808290589,2.5673297296658335,2.5913886197565694,2.5204220549887175,0.00045539032371073206,0.0006427163683447525,0.0005461814897955337,0.0005512635036890488,0.000536276353167063
1,1,0,1,1,2.140963025208905,3.020891808290589,2.567329729665833,2.5913886197565694,2.520422054988718,0.00045539032371048833,0.0006427163683447311,0.0005461814897957559,0.0005512635036888971,0.0005362763531670737
1,1,0,1,2,2.1409630252089036,3.020891808290588,2.567329729665834,2.59138861975657,2.5204220549887175,0.00045539032371093367,0.0006427163683447549,0.000546181489795357,0.0005512635036891558,0.0005362763531670578
1,1,0,1,3,2.1409630252089045,3.020891808290589,2.567329729665834,2.59138861975657,2.5204220549887175,0.0004553903237107742,0.0006427163683447717,0.0005461814897954883,0.0005512635036890936,0.0005362763531670578
1,1,0,1,4,2.140963025208904,3.020891808290589,2.5673297296658335,2.5913886197565694,2.5204220549887175,0.00045539032371073206,0.0006427163683447525,0.0005461814897955337,0.0005512635036890488,0.000536276353167063
1,1,1,0,0,1.5731995236238026,2.262085710769596,1.9111383948634593,1.9166314101702397,1.9002480446865682,0.0004721608942220928,0.0006789890111502854,0.0005736230845250007,0.0005752618368275028,0.000570374375368629
1,1,1,0,1,1.5731995236238023,2.2620857107695964,1.9111383948634597,1.9166314101702404,1.9002480446865677,0.00047216089422198705,0.0006789890111505853,0.0005736230845250372,0.0005752618368273267,0.0005703743753684761
1,1,1,0,2,1.5731995236238028,2.2620857107695964,1.9111383948634597,1.91663141017024,1.9002480446865686,0.0004721608942222163,0.00067898901114998,0.0005736230845249972,0.0005752618368276323,0.0005703743753688287
1,1,1,0,3,1.5731995236238026,2.262085710769596,1.9111383948634593,1.91663141017024,1.9002480446865682,0.00047216089422207535,0.0006789890111502912,0.0005736230845249679,0.0005752618368275491,0.000570374375368582
1,1,1,0,4,1.5731995236238026,2.262085710769596,1.9111383948634593,1.9166314101702397,1.9002480446865682,0.0004721608942220928,0.0006789890111502854,0.0005736230845250007,0.0005752618368275028,0.000570374375368629
1,1,1,1,0,1.5502073697818837,2.18695993699186,1.8586738511267125,1.8762333658337083,1.8244417663477144,0.000451611676261209,0.0006371839846415802,0.0005415152464170366,0.0005466307167675263,0.0005315444017107998
1,1,1,1,1,1.5502073697818834,2.1869599369918604,1.8586738511267122,1.8762333658337083,1.8244417663477137,0.0004516116762613403,0.0006371839846415221,0.0005415152464170979,0.0005466307167676389,0.0005315444017107452
1,1,1,1,2,1.5502073697818837,2.186959936991861,1.858673851126713,1.8762333658337083,1.8244417663477148,0.0004516116762611073,0.0006371839846416444,0.0005415152464170101,0.0005466307167674577,0.0005315444017108043
1,1,1,1,3,1.5502073697818837,2.18695993699186,1.8586738511267127,1.8762333658337083,1.8244417663477144,0.00045161167626117947,0.0006371839846415743,0.0005415152464170018,0.0005466307167674819,0.0005315444017108501
1,1,1,1,4,1.5502073697818837,2.18695993699186,1.8586738511267125,1.8762333658337083,1.8244417663477144,0.000451611676261209,0.0006371839846415802,0.0005415152464170366,0.0005466307167675263,0.0005315444017107998
2,0,0,0,0,58577.42098752757,81345.5194417834,69507.59507177222,69806.220957721,68916.8009333033,0.008660047232466082,0.03344911010074186,0.02511907471609159,0.022104019364423275,0.03191650740458181
2,0,0,0,1,699.9412598114969,991.1375390947878,841.9667923627296,846.7641381729662,832.5041158506115,0.14104228340233657,0.19976430014784466,0.16967958442739692,0.17070371036041507,0.16765831074356755
2,0,0,0,2,631.2854967187657,893.9625996756872,759.4038647412992,763.7404459079416,750.8502223378877,0.09527312334047429,0.13550660331846373,0.11494283692693011,0.11559480903481058,0.11365441428759673
2,0,0,0,3,221.1167024668226,313.7243241035621,266.3243803821258,267.87969943935013,263.2583203611482,0.0344497675482004,0.04881201213702576,0.04145981710916806,0.041672762987815526,0.04103970300823245
2,0,0,0,4,186.38266285782996,264.50137661219577,224.5209961155147,225.8357261526455,221.92939746771017,0.018659356004764635,0.026418962710638292,0.02244372279145067,0.022570537529515874,0.022193653375406706
2,0,0,1,0,5237.813097552384,7322.925540379694,6244.54618528454,6290.142543192046,6155.064583605045,2.1510570134326596,3.02748750217782,2.575750100428547,2.596406817177246,2.5353750529560655
2,0,0,1,1,50.82118918997395,71.77781361154115,60.989449866264,61.530806939164464,59.93296718316094,0.004704079756101772,0.006649939682045402,0.00564911001659141,0.005697602784890548,0.005554447040571145
2,0,0,1,2,46.30275892058327,65.39291725293472,55.56479528876507,56.05932672995311,54.59974615813213,0.00364756224580295,0.005142683652505948,0.00437140491956273,0.004413478944428073,0.0042894194208240284
2,0,0,1,3,34.093589976862575,48.14980843300664,40.912820705804634,41.278546790945086,40.19919694186763,0.003951842343934423,0.005582304739207033,0.004743030625405515,0.004785033253407453,0.00466097137753127
2,0,0,1,4,30.95803724747608,43.71999601801335,37.14908255819131,37.48179343342629,36.499904945914395,0.0025592501999660983,0.003617694536829884,0.0030733522490051183,0.0030995014116965707,0.0030222566594091454
2,0,1,0,0,306.5304462135466,432.05741764966655,367.5895320785268,369.62609695278576,363.56921899961407,0.08959059033049924,0.12731937720223396,0.10801915349823694,0.10868235688377091,0.1067137051522979
2,0,1,0,1,63.14673554908679,89.62512763083654,76.07132125204586,76.54033204950535,75.14736426964018,0.00783661298105433,0.011137949426000769,0.009449357550686713,0.009506045249911887,0.009337635937238293
2,0,1,0,2,56.28138775675093,79.89766551240797,67.80984897421543,68.22923443069436,66.98371141359064,0.007448044246507658,0.01058813345572327,0.0089820541610165,0.00903643668730277,0.008874981229615032
2,0,1,0,3,22.908794276384036,32.56478313434224,27.624767248208066,27.79853238987869,27.28259010477128,0.001761894172602311,0.0025085623881035135,0.0021269051976488505,0.0021396744413714726,0.002101776310116015
2,0,1,0,4,20.552842937951713,29.217427889981966,24.78466773483903,24.940842156155796,24.477135596184898,0.0021622489773274133,0.003074121608671454,0.0026077020090185363,0.0026237346757821568,0.002576127917557322
2,0,1,1,0,26.26856532198946,37.07405177872432,31.50796493896043,31.793160917998193,30.951567175581683,0.0022435477529312866,0.003165225847610075,0.0026903534901368863,0.0027147568393236865,0.0026427170502562576
2,0,1,1,1,21.958931756362684,30.992242901995052,26.33875590355926,26.578272464303353,25.87152870651787,0.004245879351774588,0.0059912032269772725,0.005092184651816087,0.005137910119849137,0.005002915695285192
2,0,1,1,2,20.964581463668804,29.58879436970892,25.145978708000648,25.374893247787092,24.69944389804538,0.003154953267803607,0.0044529762480147615,0.0037845618639499516,0.0038181324242085872,0.0037190076377872387
2,0,1,1,3,14.933638625016922,21.07689551973482,17.911860322151956,18.075945707440894,17.59183020218066,0.0027999422409470706,0.003952607693106917,0.003358946902013815,0.0033892367793758767,0.0032998594365326863
2,0,1,1,4,13.926453674875038,19.655320964465222,16.703729596200763,16.856908101253836,16.404978578675895,0.0033631072603145192,0.004742732843461388,0.004031532756306414,0.004068898028355511,0.0039586584656363805
2,1,0,0,0,2.2203209349658426,3.1567430565729873,2.6775919283840324,2.6950529894849384,2.643229733236779,0.0003455009080878303,0.0004913365523089945,0.00041671967956830687,0.00041944964339196515,0.00041134605195689407
2,1,0,0,1,2.2203209349658426,3.1567430565729855,2.677591928384032,2.6950529894849398,2.643229733236779,0.00034550090808784217,0.0004913365523090697,0.0004167196795680895,0.00041944964339207146,0.0004113460519568347
2,1,0,0,2,2.2203209349658426,3.1567430565729873,2.6775919283840333,2.6950529894849384,2.6432297332367787,0.00034550090808781403,0.0004913365523088431,0.00041671967956845437,0.0004194496433918394,0.0004113460519569266
2,1,0,0,3,2.2203209349658426,3.1567430565729873,2.6775919283840324,2.6950529894849398,2.6432297332367787,0.00034550090808783474,0.0004913365523090706,0.0004167196795683766,0.00041944964339198467,0.00041134605195692085
2,1,0,0,4,2.2203209349658426,3.1567430565729873,2.6775919283840324,2.6950529894849384,2.643229733236779,0.0003455009080878303,0.0004913365523089945,0.00041671967956830687,0.00041944964339196515,0.00041134605195689407
2,1,0,1,0,2.140963025208904,3.020891808290589,2.5673297296658335,2.5913886197565694,2.5204220549887175,0.00045539032371073206,0.0006427163683447525,0.0005461814897955337,0.0005512635036890488,0.000536276353167063
2,1,0,1,1,2.140963025208905,3.020891808290589,2.567329729665833,2.5913886197565694,2.520422054988718,0.00045539032371048833,0.0006427163683447311,0.0005461814897957559,0.0005512635036888971,0.0005362763531670737
2,1,0,1,2,2.1409630252089036,3.020891808290588,2.567329729665834,2.59138861975657,2.5204220549887175,0.00045539032371093367,0.0006427163683447549,0.000546181489795357,0.0005512635036891558,0.0005362763531670578
