theta_deg,rate_Hz_per_0.02deg_bin
5.429999999999999716e+00,3.679704115631026734e-07
5.450000000000000178e+00,3.947305343367354267e-07
5.470000000000000639e+00,3.766017562635559836e-07
5.490000000000000213e+00,4.023756151268948089e-07
5.509999999999999787e+00,3.691336154169289477e-07
5.530000000000000249e+00,3.744210932258149948e-07
5.550000000000000711e+00,3.758061863181149330e-07
5.570000000000000284e+00,3.343058874043759010e-07
5.589999999999999858e+00,3.420329237065185076e-07
5.610000000000000320e+00,3.614470211346070786e-07
5.629999999999999893e+00,3.457855876791776002e-07
5.650000000000000355e+00,3.466875605403015442e-07
5.669999999999999929e+00,3.349293393450733147e-07
5.689999999999999503e+00,3.324263300009269131e-07
5.709999999999999964e+00,2.914819564502631420e-07
5.730000000000000426e+00,3.167173265922653232e-07
5.750000000000000000e+00,2.986532476453852301e-07
5.769999999999999574e+00,3.316587462914131595e-07
5.790000000000000036e+00,3.043601799537451435e-07
5.810000000000000497e+00,3.008916099333081264e-07
5.830000000000000071e+00,2.901354506621930352e-07
5.849999999999999645e+00,2.978461578439055621e-07
5.870000000000000107e+00,2.793208868489359924e-07
5.890000000000000568e+00,2.617762400520227235e-07
5.910000000000000142e+00,2.733730186154414419e-07
5.929999999999999716e+00,2.529247363811988054e-07
5.950000000000000178e+00,2.421901379207974939e-07
5.970000000000000639e+00,2.605747741158230898e-07
5.990000000000000213e+00,2.212212208128772669e-07
6.009999999999999787e+00,2.366926460071628020e-07
6.030000000000000249e+00,2.313057665083101014e-07
6.050000000000000711e+00,2.147704953719319082e-07
6.070000000000000284e+00,2.055138366763618010e-07
6.089999999999999858e+00,2.093435957158789331e-07
6.110000000000000320e+00,2.092958348907587503e-07
6.130000000000000782e+00,2.044048490388153819e-07
6.150000000000000355e+00,1.990309355393595911e-07
6.169999999999999929e+00,1.810732932189970866e-07
6.189999999999999503e+00,1.660256480327477769e-07
6.209999999999999964e+00,1.684065629944466238e-07
6.230000000000000426e+00,1.746566243583401862e-07
6.250000000000000000e+00,1.625240871283493983e-07
6.269999999999999574e+00,1.552333984029969803e-07
6.290000000000000036e+00,1.484273879583507423e-07
6.310000000000000497e+00,1.271249964143230234e-07
6.330000000000000071e+00,1.391761033686195848e-07
6.349999999999999645e+00,1.222334667745005396e-07
6.370000000000000107e+00,1.188228385090303385e-07
6.390000000000000568e+00,1.047908806281239821e-07
6.410000000000000142e+00,1.235950061695585901e-07
6.429999999999999716e+00,1.071550112264150129e-07
6.450000000000000178e+00,1.003727866292394943e-07
6.470000000000000639e+00,8.683994501412311078e-08
6.490000000000000213e+00,8.537350611570819665e-08
6.509999999999999787e+00,7.426076861335009429e-08
6.530000000000000249e+00,7.858203263126907056e-08
6.550000000000000711e+00,7.374276626319547604e-08
6.570000000000000284e+00,6.505072280654903601e-08
6.589999999999999858e+00,6.021819129914850034e-08
6.610000000000000320e+00,5.201547150793902407e-08
6.630000000000000782e+00,4.863159821730761209e-08
6.650000000000000355e+00,5.006406976103341715e-08
6.669999999999999929e+00,5.005209837458422259e-08
6.689999999999999503e+00,4.474645718448292810e-08
6.709999999999999964e+00,3.655778589988801804e-08
6.730000000000000426e+00,3.943547273544342421e-08
6.750000000000000000e+00,3.365595978264318070e-08
6.769999999999999574e+00,3.220474221055768011e-08
6.790000000000000036e+00,2.787165815933590359e-08
6.810000000000000497e+00,2.642390663920567658e-08
6.830000000000000071e+00,2.545617390597206597e-08
6.849999999999999645e+00,2.593012419424257591e-08
6.870000000000000107e+00,2.112300460156579476e-08
6.890000000000000568e+00,1.823794666997622448e-08
6.910000000000000142e+00,2.351124709233849658e-08
6.929999999999999716e+00,2.158579007772843311e-08
6.950000000000000178e+00,2.062156361330302052e-08
