theta_deg,rate_Hz_per_0.02deg_bin
3.610000000000000320e+00,2.703628096198682270e-06
3.629999999999999893e+00,2.657307100345559246e-06
3.650000000000000355e+00,2.718021053803865280e-06
3.669999999999999929e+00,2.617038081839958595e-06
3.690000000000000391e+00,2.611447183297145775e-06
3.709999999999999964e+00,2.598874367392949691e-06
3.730000000000000426e+00,2.562472218567653788e-06
3.750000000000000000e+00,2.663830229133344673e-06
3.770000000000000462e+00,2.576868504740706958e-06
3.790000000000000036e+00,2.665407985073494917e-06
3.810000000000000497e+00,2.569746261344952190e-06
3.830000000000000071e+00,2.576349298287749486e-06
3.849999999999999645e+00,2.579465823734238907e-06
3.870000000000000107e+00,2.467012814196880477e-06
3.889999999999999680e+00,2.500332258665356591e-06
3.910000000000000142e+00,2.549899620983526200e-06
3.929999999999999716e+00,2.553009431330985711e-06
3.950000000000000178e+00,2.458609091510159582e-06
3.969999999999999751e+00,2.504088533565874439e-06
3.990000000000000213e+00,2.469483904790901220e-06
4.009999999999999787e+00,2.440690781807479156e-06
4.030000000000000249e+00,2.399717732595310454e-06
4.050000000000000711e+00,2.386596383139966111e-06
4.070000000000000284e+00,2.364200256641394348e-06
4.089999999999999858e+00,2.312821101169207858e-06
4.109999999999999432e+00,2.277681500510832057e-06
4.129999999999999893e+00,2.243134367856811528e-06
4.150000000000000355e+00,2.268865900457486694e-06
4.169999999999999929e+00,2.300961053002548021e-06
4.189999999999999503e+00,2.278010863509734854e-06
4.209999999999999964e+00,2.217409876150867554e-06
4.230000000000000426e+00,2.159141446968740571e-06
4.250000000000000000e+00,2.171539625348244829e-06
4.269999999999999574e+00,2.161931532019381843e-06
4.290000000000000036e+00,2.188217410240418355e-06
4.310000000000000497e+00,2.157767749649182692e-06
4.330000000000000071e+00,2.093183125527399361e-06
4.349999999999999645e+00,2.060442932117039718e-06
4.370000000000000107e+00,2.021923422896722138e-06
4.390000000000000568e+00,2.087533558924039990e-06
4.410000000000000142e+00,1.983670368744717970e-06
4.429999999999999716e+00,2.042901530517995588e-06
4.450000000000000178e+00,1.940233639772639124e-06
4.470000000000000639e+00,1.888460335617558601e-06
4.490000000000000213e+00,1.936692141413586068e-06
4.509999999999999787e+00,1.891298373633171239e-06
4.530000000000000249e+00,1.903688467410481768e-06
